Actual,Predicted
298.6,217.89535033869797
188.6,182.1933363791448
172.6,176.40911959661568
163.98,201.23567284800876
438.6,214.85584749645142
178.6,204.64267637769524
103.6,216.22185632177832
218.6,216.9429396872928
308.6,314.7544972104074
188.6,259.95765441075383
258.6,250.0962339497146
378.6,412.2817020830046
308.6,272.7993821329196
81.98,88.26999467931232
318.6,320.0521210865637
88.6,166.2478129092212
160.6,219.83165347176146
244.6,223.9744744802286
208.61,263.44841505168233
285.6,325.7627349514843
272.6,322.6547140048275
398.6,345.92516683826017
378.6,386.59908030575724
408.6,410.58797156696875
367.61,258.05943265382604
138.6,252.65802700952148
367.61,267.37081808283
348.6,254.1031615822224
188.6,233.97769189330666
338.61,362.99484192592087
298.6,216.3057787504615
198.61,193.02890680113848
156.6,232.35351100124603
378.6,409.62041348677934
184.35,296.9013248260693
244.6,221.37547950379667
108.6,277.5154288936364
148.6,203.39573335957132
388.6,221.74008619466383
398.6,423.2073794418109
140.6,219.58987267043452
458.61,231.19893908420048
188.6,227.7126931852547
172.6,177.3909521880775
128.6,185.03584957448896
170.98,101.16497313257634
553.59,284.2473611310676
188.6,235.6387637043949
259.6,225.88380178943325
202.6,249.15080184179368
453.6,223.78713817014938
188.6,214.00442980407107
202.6,251.62354974158342
191.6,256.9216770561528
318.6,235.16892981654647
296.61,195.36256651879845
228.6,268.95614300306306
153.6,179.0267355240335
238.6,215.72502198185822
198.6,216.29834219521112
188.6,343.750634735172
408.6,410.71453123722654
458.6,321.41950107470456
148.6,242.58364751257253
168.61,196.7044557694092
173.6,214.48149969607667
42.98,74.8839557377343
348.59,446.05650322831536
298.6,177.10779133556412
188.6,238.69763396566339
498.6,522.3141436945247
178.6,215.72502198185822
188.6,235.6387637043949
218.6,201.84130555071263
122.61,172.52579244202727
458.6,469.18098219514746
140.6,266.8215758043251
148.6,172.52579244202727
398.6,257.45700506774955
158.6,282.86240029818777
308.6,224.88187672968587
378.6,280.74117993282186
215.6,193.19668448877263
478.6,354.6587185363403
608.6,658.5571521927308
298.6,252.6813275389788
148.6,164.4305689570756
548.6,423.9234105032652
298.6,167.83729991941127
328.6,260.6541225129228
408.6,230.78187854228162
148.6,179.0267355240335
473.59,193.32536158626638
248.6,204.64267637769524
148.6,214.85584749645142
328.6,420.47951749332924
298.6,272.43481137649593
168.61,194.3346197605327
398.6,379.3826812166651
52.99,74.97581942491094
288.6,267.2316958369671
268.6,284.2473611310676
298.6,261.8142169142915
308.6,402.00849871636086
348.6,259.4085917071671
298.6,438.81948407242385
238.6,236.6912338298333
244.6,221.2041405601372
208.61,280.1740830592685
103.6,175.67467425318853
218.6,426.1419986736994
553.59,444.06499280115713
438.6,216.26184663408188
213.6,248.72050916422492
308.6,415.33263786995457
248.6,269.905684540556
193.6,172.5400158383889
408.6,394.68846889871384
308.6,324.15318089406713
66.99,80.11618798738691
198.6,287.253942392324
138.6,196.52111382997813
113.6,163.9713399824568
348.6,216.3057787504615
251.98,197.2901250402504
228.6,262.02861178726357
50.98,119.5809384073342
198.6,205.78950285352948
848.6,243.22846805029567
158.6,215.74555166109516
518.6,412.0597282576784
298.6,250.88129520853263
108.6,166.2761496579202
43.98,98.14695642853341
358.6,357.37779356676117
191.6,343.381285068409
148.6,179.03333003572774
118.6,215.72502198185822
378.6,218.67110599042164
558.6,587.1676717745675
97.99,129.16551150746352
228.6,200.61590588103263
278.6,213.69048276887352
172.6,273.42954804039766
158.6,233.75656204600932
408.6,394.2921471799745
172.6,255.56414295303796
508.6,507.96745697716983
338.61,389.6653827898343
398.6,240.32057781511492
98.6,216.26184663408188
178.6,217.53509061778203
148.6,223.14980157899672
308.6,343.7356096370529
98.6,172.42680611788575
248.6,244.6738464606238
215.6,192.67483780523997
288.6,192.95345004738564
143.6,216.28237631331882
43.98,49.86134302403142
508.6,352.3186376295657
228.6,177.38515802486424
288.6,214.85584749645142
168.61,201.71867821332643
218.6,238.69763396566339
608.6,621.7441733284919
151.6,227.18680228540833
244.6,215.74555166109516
164.35,175.79180751914438
168.61,288.90210433152316
252.61,265.809630047562
249.35,348.52465405166396
198.6,223.95958176374458
204.35,215.1884153424055
248.6,193.22715356381374
278.6,212.06106574400712
143.6,204.64267637769524
244.6,234.23066333084145
278.6,410.8518595838696
363.6,361.7411079023908
288.61,227.26271102004145
318.6,352.9003048319058
998.6,425.51941196290545
498.6,503.7642843438176
348.6,226.8629393730002
148.6,163.2905265983977
178.6,273.7666642836887
358.6,272.72328833525455
298.6,231.53096861671023
398.6,423.2073794418109
215.6,287.45411708057463
278.6,229.72508492650925
358.6,364.12889692291253
128.6,223.2839995117398
408.6,394.91647997912594
148.6,226.7074060482064
233.6,308.3985044243443
168.61,194.10659018465125
108.6,178.2012133625715
298.6,245.55825567533793
172.6,270.12195904644545
151.6,177.67819558148523
228.6,218.93396526345765
348.6,204.94225178702084
278.6,437.812791274631
