Actual,Predicted
108.6,175.61792
413.6,227.83868
208.61,240.13089
148.6,213.19872
303.6,173.22664
268.6,176.65651
233.6,223.31978
66.99,87.43815
408.6,398.8754
603.6,433.5249
116.98,126.26027
298.6,231.00975
343.6,163.44032
78.6,149.4274
188.6,234.83615
150.6,276.20297
218.6,235.00453
198.6,234.18161
318.6,272.91562
228.6,214.33467
338.61,210.7808
98.6,141.45961
191.6,244.25874
138.6,197.66968
148.6,200.2521
598.61,516.3075
108.6,138.39401
128.6,150.29971
198.6,272.30164
218.6,177.19109
215.6,183.47781
77.98,116.4047
278.6,203.3233
172.6,258.24847
215.6,153.55658
178.6,182.48578
244.6,248.53317
93.99,149.72919
258.6,253.65793
408.6,200.24185
148.6,272.5514
143.99,75.128876
408.6,386.75385
98.6,173.31909
308.6,251.3716
308.6,196.41347
148.6,263.45734
259.6,240.92354
228.6,217.99304
78.6,144.83594
172.6,270.023
118.6,235.93106
148.6,197.11946
47.98,63.800236
308.6,235.52266
218.6,210.73705
198.6,203.42438
298.6,202.1262
151.6,268.59396
111.98,114.62135
198.6,199.5168
269.6,195.07936
598.61,602.0953
140.6,200.58844
140.6,256.0243
118.6,239.56464
408.6,420.79895
154.35,190.64505
191.6,224.61255
108.6,169.39696
638.61,253.4386
168.61,228.50336
272.6,319.46494
151.6,183.32623
348.6,226.58911
284.35,210.54535
148.6,199.93262
140.6,175.47568
238.6,256.85547
298.59,269.76944
208.61,251.4253
69.98,96.267075
77.98,77.54269
248.6,265.85385
348.6,377.60617
218.6,235.20534
408.6,416.61133
358.6,365.7208
303.6,196.37686
188.6,266.50375
278.6,260.82468
226.6,196.7726
378.6,377.4859
228.6,324.43524
238.6,232.5947
148.6,184.39476
498.6,375.79785
398.6,412.02756
318.6,234.35365
108.6,151.61542
178.6,199.31865
283.6,213.12018
508.6,519.60187
228.6,281.87027
298.6,237.05328
318.6,336.38547
285.6,286.67218
118.6,255.13753
148.6,160.4645
103.6,202.62738
148.6,187.42136
168.61,163.75766
151.6,226.6153
208.61,217.56297
188.6,212.25745
88.6,213.1761
203.6,212.95998
348.6,402.7706
191.6,235.75139
148.6,184.81113
55.99,85.66296
308.6,304.29288
168.61,273.21713
428.6,211.66608
358.6,274.87354
128.6,182.35141
398.6,309.4899
102.6,229.1433
183.6,304.19324
140.6,199.67303
258.6,205.30801
162.98,162.65302
408.6,386.67767
653.6,503.0369
298.6,346.02243
118.6,195.07152
248.6,188.25731
198.6,169.93939
148.6,201.29385
298.6,208.99896
478.6,336.356
178.6,225.37166
408.6,531.6529
183.6,188.03362
438.6,529.8804
202.6,298.96753
428.6,411.37964
238.6,197.46506
378.6,417.5891
948.6,217.74199
218.6,284.54062
608.6,526.2324
458.6,421.10623
343.6,319.4846
108.6,155.48715
188.6,270.51044
278.6,310.28394
43.98,38.19794
124.35,223.86485
238.6,224.02524
58.6,256.83026
178.6,279.07565
98.6,170.73384
198.6,362.4093
408.6,435.12646
398.6,457.29962
103.6,206.01375
228.6,147.18521
93.6,190.64342
208.61,184.71707
498.6,507.5899
228.6,205.39922
308.6,213.63863
138.6,182.81587
47.98,92.07202
172.6,182.08206
143.6,153.09029
103.6,162.46152
398.6,360.08078
172.6,235.82596
196.6,334.41092
198.6,200.0368
308.6,241.75488
1627.61,269.4586
148.6,273.28674
398.6,416.74847
408.6,380.78662
258.6,245.24638
513.6,502.20142
203.6,243.86803
218.6,236.68333
172.6,181.69965
188.6,197.25505
73.98,87.45789
448.6,477.93045
568.6,684.2811
258.6,229.01495
188.6,231.2362
191.6,301.17523
140.6,216.24185
229.35,266.30893
318.6,208.86893
218.6,221.02316
168.61,211.73958
158.6,217.62312
308.6,231.04085
151.6,179.61473
218.6,202.17145
188.6,196.72762
107.99,71.81803
83.6,199.46854
198.6,262.0341
188.6,210.96634
378.61,233.13196
183.6,234.48857
244.6,226.37578
483.6,343.66928
238.6,176.38585
215.6,232.67676
88.6,96.566216
138.6,166.84828
208.61,235.06241
198.6,250.46747
248.6,228.36943
148.6,160.03499
313.6,256.32074
259.6,279.5372
103.6,188.61047
208.61,191.3032
103.6,196.00163
408.6,321.55447
248.6,159.83572
118.6,163.84334
133.6,237.64725
98.6,196.70534
248.6,241.1085
188.6,260.55466
96.99,132.89908
398.6,422.06192
118.6,215.03224
183.6,344.8154
140.6,222.08177
81.98,89.00544
198.6,268.4467
398.59,222.38264
348.6,270.74722
248.6,268.26797
383.61,257.3236
228.6,271.73798
248.6,226.33136
208.61,211.66608
258.6,258.7016
278.6,265.70474
140.6,262.37604
308.6,408.76898
468.61,374.7791
368.6,272.27673
178.6,255.5917
188.6,230.21387
198.6,326.27124
108.6,208.82817
188.6,222.16637
448.6,442.5544
298.59,330.92987
238.6,228.229
113.6,121.384766
188.6,218.7225
398.6,346.71106
638.61,602.0953
248.6,302.74585
243.61,169.09436
188.6,221.83687
378.6,317.43597
285.6,261.7391
218.6,223.39983
298.6,199.17656
140.6,236.61105
191.6,290.94644
398.6,372.5895
288.6,257.66342
218.6,229.0314
168.59,187.72302
298.6,268.1141
528.59,292.62665
140.6,147.56627
244.6,262.7521
98.6,148.5216
238.6,243.69627
338.59,338.0073
128.6,178.89375
268.6,241.47781
168.61,200.58844
244.6,184.05946
285.6,349.87787
378.6,330.56107
208.61,245.29968
198.6,268.09967
338.61,305.26352
112.6,174.8039
68.6,177.60484
338.61,257.9942
298.6,270.69562
598.61,622.4017
153.6,164.31897
88.6,225.57802
418.6,435.4753
278.6,243.0482
68.6,197.14494
208.61,254.2021
408.6,233.2709
179.6,241.08194
508.6,501.64066
238.6,194.28328
178.6,198.58577
218.6,196.00163
188.6,266.12595
192.6,224.04128
303.6,360.04425
202.6,258.9072
91.98,84.98385
443.6,485.47305
238.6,156.90944
268.6,403.32748
228.6,287.8575
198.6,214.15796
238.6,245.2179
328.6,203.41147
248.6,341.89487
338.61,263.51172
202.6,258.7041
73.98,140.42683
318.6,277.79303
218.6,303.7335
218.6,158.11528
172.6,242.3482
258.6,237.32918
191.6,235.17259
268.6,223.39983
258.6,192.19023
238.6,181.98686
156.6,195.63203
163.6,211.11829
218.6,185.46938
96.6,283.54684
202.6,247.20053
228.6,196.71454
248.6,296.39124
168.61,210.28746
228.6,242.51186
151.6,174.71577
433.6,619.8659
293.61,260.56183
378.6,303.73557
151.6,282.54504
148.6,198.26385
278.6,287.4048
358.6,253.12395
238.6,218.60858
318.6,399.3584
258.6,299.24915
128.6,152.43411
118.6,204.38785
244.6,239.66408
278.6,227.25116
178.6,247.54355
88.6,146.84183
183.6,242.4674
103.6,217.99562
103.6,172.05186
102.6,209.11395
68.6,184.17632
183.6,221.87651
158.6,175.17712
98.6,215.01935
398.6,382.87997
228.6,358.38284
228.6,217.99304
258.6,178.84172
316.6,376.92346
263.6,197.25505
528.59,512.1603
478.6,536.2093
143.99,68.698875
168.61,241.554
52.99,40.95734
148.6,197.01823
191.6,223.66573
328.61,244.00299
178.6,211.92738
202.6,221.73175
348.6,330.6203
298.6,280.34528
233.99,72.92526
118.6,221.12398
553.59,503.16943
278.6,340.601
151.6,235.81259
503.6,489.66943
178.6,236.91179
168.61,158.41864
215.6,207.70775
398.6,417.2532
272.6,323.0085
148.6,200.267
398.6,440.164
278.6,181.53914
148.6,201.85527
148.6,215.15347
148.6,246.02461
183.6,139.29008
128.6,221.90881
318.6,294.4349
378.6,251.83406
168.61,194.09026
198.6,205.35164
358.6,378.83282
458.6,234.1335
118.6,241.05821
143.6,149.4274
88.6,165.68909
148.6,192.76556
248.6,311.83807
45.98,67.02312
178.6,191.65417
143.6,178.5296
398.6,418.74982
148.6,216.8107
248.6,278.79004
88.98,101.10764
66.99,85.661285
188.73,247.90744
203.6,175.14096
168.61,190.0803
258.6,166.49312
318.6,201.85527
188.6,276.1895
228.6,205.50237
208.61,255.16951
188.6,219.4117
30.98,78.10437
358.6,364.70956
98.6,220.39864
193.6,172.5545
508.6,504.33804
338.61,249.58914
81.98,89.2245
148.6,208.1906
453.6,380.78662
138.6,185.14813
71.98,95.447586
103.6,215.51038
488.6,360.21173
308.6,263.05457
168.61,209.8879
298.6,206.60838
378.6,328.24417
140.6,196.97215
618.6,619.8659
318.6,352.91498
308.6,204.75658
633.6,411.00522
298.6,156.93857
66.99,90.889534
296.61,294.45306
358.6,351.36932
208.61,231.26768
218.6,191.00948
218.6,168.66595
343.6,225.90292
128.6,188.73152
212.6,184.55423
148.6,175.33162
308.6,350.1488
398.6,201.14233
202.6,208.03001
202.6,156.16478
188.6,194.61823
268.6,218.5048
151.6,229.87582
63.99,77.76649
88.6,97.500305
150.6,209.0106
298.6,264.38925
288.6,232.78926
158.6,179.71103
101.6,205.06247
102.6,229.82137
438.6,283.1048
198.6,162.13052
148.6,195.65991
258.6,245.82043
318.6,231.07509
140.6,238.16931
168.61,172.58725
248.6,267.02356
210.98,171.70198
128.59,191.8164
508.6,457.33054
113.6,183.68747
218.6,183.74449
215.6,217.20932
448.6,445.98526
258.6,242.57442
138.6,171.85611
298.6,429.50095
151.6,190.99747
428.6,263.5166
131.6,216.47711
358.6,359.86838
198.6,278.79004
265.6,267.04184
170.6,204.49977
308.6,413.1362
198.6,202.39294
598.61,612.99554
143.6,189.76953
101.99,92.942535
328.6,120.104744
148.6,220.11476
102.6,230.40773
228.6,229.66795
156.6,153.69482
338.61,295.30624
308.59,211.93965
208.61,218.27069
508.6,505.22397
140.6,191.56956
128.6,214.16374
228.6,217.6489
398.6,367.72723
188.6,222.38264
318.6,254.2131
253.61,211.74557
308.6,424.74387
308.6,232.02682
218.6,184.87265
388.6,234.87617
218.6,209.98987
113.6,195.86552
228.6,245.30263
398.6,345.00037
148.6,205.03986
132.98,120.80004
508.6,493.63834
238.6,268.49207
358.6,361.88727
238.6,232.22629
328.6,258.7041
388.6,375.96872
378.6,422.24747
298.6,298.06592
202.6,249.90602
228.6,199.61075
678.6,514.81683
248.6,296.21106
172.6,182.65843
288.6,308.63586
278.6,179.38176
428.6,429.04636
128.6,164.65022
153.99,99.62489
408.6,352.68518
348.6,279.2275
295.61,279.32095
213.6,201.6039
188.6,199.74327
298.6,289.17792
173.6,205.77385
478.6,224.70564
278.6,246.86911
118.6,187.54501
202.6,160.16042
148.6,190.07626
173.6,144.15991
368.6,264.31412
193.6,278.79004
458.61,320.11426
308.6,250.30383
191.6,225.52202
148.6,201.0774
158.6,242.57442
96.99,92.07202
158.6,245.45271
112.6,293.2138
189.99,157.42075
279.6,364.6807
328.6,232.57524
168.61,186.8981
253.61,216.99278
293.98,129.04253
253.61,184.40555
202.6,275.55942
528.6,352.94662
118.6,134.87837
285.6,262.78677
208.61,202.58348
533.6,443.68375
403.6,359.14447
213.6,218.80313
508.6,493.89053
87.6,155.9472
96.6,142.45222
248.6,168.41225
273.6,183.88074
188.6,222.74971
218.6,231.47731
168.61,197.95563
48.98,86.50911
368.6,339.12778
396.6,377.83966
103.6,167.87286
118.6,181.08199
218.6,205.4661
268.6,200.45392
168.61,248.59586
594.61,262.67532
308.6,410.50864
318.6,225.94331
143.6,283.12665
188.6,263.3496
193.6,203.49765
298.6,234.21526
248.6,266.15842
398.6,430.98273
358.6,289.03207
398.6,402.66675
202.6,303.18793
178.6,150.09038
398.6,365.69067
178.6,189.30307
140.6,180.80737
191.6,211.68025
88.6,94.18256
183.6,226.3056
128.6,225.73956
238.6,212.35446
93.6,167.66605
178.6,180.56796
288.6,259.95026
104.6,220.33115
363.6,380.4602
98.6,181.49028
268.6,350.70782
228.6,225.49675
278.6,345.17316
368.6,251.82742
191.6,220.6537
98.6,220.46797
148.6,217.19496
308.6,346.65518
508.6,527.6385
608.6,436.6071
328.6,241.3278
298.6,225.02084
148.6,182.94128
183.6,173.43262
168.61,180.1331
248.6,338.0073
318.6,171.88248
223.6,217.61609
78.6,228.31166
258.6,213.5033
183.6,158.04124
208.61,203.21716
378.6,382.04315
279.6,280.2947
608.6,607.0428
258.6,243.54225
288.6,272.56754
428.6,387.04892
140.6,234.67546
403.99,222.65118
388.6,295.26312
528.6,512.28424
598.61,619.597
458.6,282.78964
378.6,289.71344
93.6,192.32579
188.6,193.85672
388.6,246.02296
88.6,153.26463
98.6,190.39478
138.6,243.73134
318.6,367.75916
148.6,168.49791
378.6,331.004
208.61,270.314
398.6,220.72543
168.61,249.77827
298.6,324.63083
98.6,163.76753
191.6,295.94778
88.6,156.1072
118.6,195.81557
568.6,262.3307
598.61,594.9259
398.6,269.76944
378.6,375.3276
308.6,265.65012
308.6,293.7177
150.6,251.46101
97.6,233.69356
328.6,243.48393
248.6,232.02682
244.6,227.54729
172.6,171.2015
238.6,316.2226
248.6,251.08711
408.6,389.86444
308.6,221.64032
148.6,205.3717
268.6,249.59258
443.6,208.6116
148.6,233.88556
191.6,224.23059
268.6,236.3954
178.6,195.57033
408.6,416.6953
278.6,273.67642
113.6,145.53313
368.6,287.38766
408.6,516.0159
198.6,259.87628
71.98,111.52301
103.6,162.88577
268.6,207.13988
173.6,202.42491
68.98,81.9579
78.6,150.21335
193.6,223.76509
78.6,197.60716
478.6,326.27124
693.6,392.76862
513.6,278.91412
328.6,329.37555
198.6,193.25668
202.6,185.9711
188.6,216.65967
308.6,283.93027
508.6,491.3325
238.6,262.40665
438.6,189.3814
338.61,273.51932
98.6,180.11024
168.61,239.61006
202.6,192.85364
218.6,181.20485
188.6,242.27008
198.6,212.27002
328.6,230.90564
215.6,207.15991
368.6,310.93164
288.6,214.83621
161.6,246.38942
428.6,304.44824
528.6,359.57928
168.61,202.62738
215.6,188.27989
215.6,208.35143
388.6,267.73108
358.6,363.70096
188.6,178.29767
168.61,175.89378
232.6,224.29553
138.6,232.78926
168.61,196.9046
138.6,219.33191
108.6,199.76634
140.6,228.62344
298.6,358.27118
248.6,279.5158
548.6,298.58896
162.6,223.5979
398.6,240.80228
215.6,172.12462
277.6,266.0039
158.6,308.0833
278.6,439.67233
198.6,220.37941
172.6,253.64305
272.6,331.13644
47.98,92.63177
308.6,388.97192
153.6,201.12788
228.6,277.74225
138.6,246.02461
118.6,205.69426
248.6,229.16017
259.6,158.44485
80.98,160.26717
278.6,282.33316
151.6,240.61583
288.6,245.45271
278.6,430.54068
333.61,246.44847
743.6,415.63235
318.6,437.855
378.6,339.3229
173.6,216.94362
118.6,272.42
308.6,244.28542
140.6,193.89516
293.98,212.53317
192.6,214.4705
238.6,231.75597
248.6,186.23671
313.6,388.72205
318.6,439.86755
78.6,155.24985
202.6,202.23923
138.6,154.24088
358.6,245.7933
278.6,305.891
148.6,140.10849
98.6,272.42
202.6,337.0829
128.6,171.23209
168.61,242.71083
538.6,563.2462
338.61,200.36852
96.99,84.412346
202.6,285.51395
191.6,222.28252
82.98,90.13065
298.6,210.87401
33.97,79.10303
438.6,290.83588
418.6,416.41415
448.6,452.30417
78.6,140.23506
215.6,132.72375
178.6,211.06555
191.6,223.96814
228.6,280.88477
248.6,229.47057
318.6,218.78636
508.6,511.79245
408.6,236.30368
298.6,251.03369
263.6,194.9822
98.6,212.12457
348.6,377.2465
192.6,228.18121
137.6,219.30537
296.61,306.10507
158.6,276.6143
198.6,207.7158
353.6,212.97699
103.6,219.86847
178.6,148.40356
238.6,210.05246
258.6,307.35403
188.6,258.7443
188.6,312.75272
228.6,234.31453
198.6,231.97368
178.6,215.8384
278.6,274.6823
164.35,238.5688
112.6,199.78436
298.6,232.44926
148.6,206.7287
328.6,228.97122
191.6,210.4465
508.6,185.2113
348.6,360.76074
198.6,216.9764
378.6,405.1686
188.6,188.25047
268.6,275.20163
343.6,267.20773
198.6,216.53313
288.6,160.12976
178.6,211.42216
173.6,171.59355
249.35,258.12
93.6,189.25945
448.6,260.99673
428.59,526.79517
218.6,193.01593
202.6,309.33078
128.6,206.10307
248.6,284.98135
398.6,362.89053
221.6,192.19905
278.6,178.30765
213.6,193.11028
98.6,171.39409
268.6,238.29745
277.6,274.46204
289.6,270.64355
274.6,232.82738
268.6,296.8595
408.6,388.22537
458.6,290.89273
278.6,237.79826
498.6,502.63376
328.6,237.37346
348.6,235.52074
114.6,229.05725
289.6,228.229
268.59,231.54042
498.6,512.68274
298.6,217.89262
218.6,214.4981
508.6,511.00998
308.6,334.84192
172.6,224.04128
138.6,243.36171
343.6,264.96027
298.6,258.08548
203.61,259.18225
598.61,456.63132
528.6,467.538
598.61,594.3263
215.6,272.76614
148.6,161.5622
428.6,185.0042
298.6,215.2866
453.6,211.65652
435.99,290.9188
244.6,224.06027
42.98,82.47888
408.6,419.97552
258.6,319.4538
203.6,404.52567
328.6,228.51067
308.6,408.74115
303.6,196.42032
403.6,373.19836
448.6,468.67386
218.6,192.11415
328.6,264.88742
203.6,361.36203
183.6,261.2703
188.6,226.54225
143.6,243.31696
178.6,245.2568
408.6,411.72443
101.6,166.72693
244.6,232.8769
278.6,225.53755
168.61,173.10118
218.6,194.17722
162.6,222.75218
140.6,208.60094
178.6,217.29037
123.61,213.53528
223.6,158.57784
218.6,282.71442
358.6,238.4272
168.61,165.21492
408.6,395.2934
358.6,267.8812
363.6,254.78395
228.6,250.8768
268.6,189.30647
252.61,307.1848
278.6,172.02711
222.6,259.16226
428.6,229.3374
78.6,217.41985
468.61,195.84526
268.59,214.96797
208.61,232.25449
228.6,244.72261
198.6,216.9764
218.6,260.94348
378.6,496.224
408.6,425.5811
258.6,352.91498
215.6,149.65892
668.6,350.70782
388.6,241.2162
238.6,279.11838
148.6,164.29199
598.61,556.94745
168.61,252.70479
278.6,269.30713
348.6,407.7965
47.98,86.16089
538.6,198.6222
71.98,84.03585
178.6,200.76714
191.6,274.6823
298.6,268.12106
408.6,278.80698
227.6,253.64223
388.6,361.88727
478.6,288.02762
398.6,318.0683
162.6,204.20451
328.6,235.87384
328.6,153.00937
348.6,386.98438
151.6,247.39096
168.61,245.01125
88.6,136.21416
498.6,513.0558
168.61,178.94693
488.6,399.23694
148.6,219.48961
473.6,357.86868
348.6,286.67218
98.6,224.9727
207.61,232.94353
191.6,234.1335
508.6,487.85355
178.6,226.20761
328.6,238.70988
228.6,272.1135
948.6,344.17154
328.6,296.39124
268.6,192.77187
228.6,249.24867
252.61,204.86232
188.6,261.9665
268.59,211.713
278.6,222.46255
168.59,214.03796
138.6,250.33539
183.6,189.49722
188.6,246.37148
140.6,240.74203
212.6,189.76953
358.6,271.60562
198.6,211.74898
258.6,213.88687
108.6,160.7337
128.6,149.1375
88.6,106.23123
558.6,437.96057
143.6,237.56416
308.6,403.0147
208.61,189.68782
288.6,313.847
156.73,174.55423
433.6,241.0396
328.6,263.4722
202.6,236.52203
148.6,165.72435
563.6,432.3487
280.35,203.49007
448.6,264.23465
188.6,263.07162
198.6,222.5621
218.6,213.3257
508.6,250.64728
193.6,207.0061
238.6,222.50179
188.6,225.53755
128.6,187.01152
268.59,223.1211
68.6,169.08286
488.6,372.60013
498.6,550.5149
213.1,238.95656
473.6,283.12665
178.6,180.71988
408.6,226.185
248.6,317.40698
148.6,164.04364
153.99,273.834
248.6,234.99959
244.6,208.3763
98.6,188.14532
298.6,349.23975
408.6,450.77164
193.6,218.04025
328.6,221.69368
128.6,128.46674
118.6,203.3233
127.98,134.94315
338.61,214.35071
398.6,344.96298
122.98,101.10764
143.6,220.35623
458.61,304.66806
98.6,100.92975
98.6,140.57066
228.6,284.7609
205.6,185.74518
45.98,93.266335
248.6,275.67328
93.98,80.87123
268.6,329.73428
108.6,142.33313
168.61,252.63643
98.6,149.4274
288.6,230.73682
288.6,237.62724
228.6,224.96152
218.6,204.6488
508.6,508.71722
228.6,231.85986
73.98,85.5641
193.6,210.44644
83.6,187.48567
118.6,154.46922
150.6,186.56064
228.6,213.7588
163.6,196.7729
170.6,234.67546
228.6,235.25055
244.6,218.49486
198.6,284.3351
103.6,154.3824
508.6,540.2615
110.6,208.86893
198.6,248.6321
238.6,298.06927
238.6,220.35616
128.6,223.54263
168.61,158.37965
268.6,257.9144
148.6,184.21526
148.6,338.1856
318.6,227.42818
148.6,234.13173
258.59,230.77701
428.6,446.6093
244.35,182.40071
98.6,253.26913
168.61,203.26366
372.61,243.08124
148.6,174.70982
138.6,318.76184
172.6,179.71524
228.6,321.984
140.6,215.49907
172.6,208.41434
168.61,216.50955
408.6,409.35287
178.6,179.78041
408.6,371.21094
478.6,475.78595
162.6,185.97072
388.6,217.30504
328.61,276.8817
238.6,290.87036
398.6,403.21884
408.6,405.36176
66.99,81.03993
418.6,406.93793
143.6,213.34294
150.6,251.46149
168.61,232.73009
261.59,215.82849
478.6,295.29434
358.6,283.7929
123.61,230.98187
228.6,201.26051
508.6,517.03064
293.6,194.82077
168.61,205.44313
358.6,220.35623
183.6,313.4944
203.61,162.19958
378.6,271.12408
468.59,407.6572
528.6,415.67377
363.6,380.4602
218.6,247.45996
78.6,230.79573
303.6,182.27779
148.6,175.9942
252.61,253.31161
218.6,173.7368
298.6,278.34485
178.6,208.83778
398.6,431.20343
158.6,157.80376
140.6,215.91048
228.6,232.44926
328.6,253.32921
213.98,177.46262
353.6,363.9232
188.6,198.41457
108.6,159.56296
23.97,84.026825
148.6,175.26355
103.6,191.65474
241.6,262.18253
198.6,238.66122
111.98,96.96806
86.98,87.863846
254.61,313.695
128.6,186.43701
348.6,197.83698
102.6,229.38791
244.6,234.49544
248.6,267.66965
648.6,640.18695
298.6,227.03482
193.6,330.55936
408.6,393.35303
448.6,400.8058
128.6,101.98196
244.6,237.30652
328.6,284.74005
98.6,163.7045
148.6,168.97458
98.6,216.01003
148.6,178.96231
223.6,185.38423
278.6,212.35446
228.6,235.76303
86.98,88.44981
508.6,267.17676
448.6,467.6848
138.6,161.65254
98.6,214.66351
178.6,249.23198
408.6,351.85843
308.6,360.2874
63.99,128.15851
228.6,320.13022
228.6,196.76501
138.6,194.88611
368.6,410.68198
88.6,127.132744
238.6,166.69101
98.6,177.81734
143.6,245.29968
193.6,251.32541
328.6,218.86322
228.6,370.46323
280.6,253.61723
172.6,223.96535
218.6,213.32256
298.6,252.30869
343.6,251.83406
148.6,205.3717
178.6,209.38065
218.6,309.61136
408.6,468.5666
298.6,294.40656
368.6,270.314
178.6,211.43408
188.6,223.96152
333.6,311.14362
163.6,167.44164
408.6,324.95636
328.6,239.61006
278.6,333.4031
258.6,262.79816
288.6,252.54842
378.6,334.506
81.98,107.27646
151.6,226.56967
278.6,229.18959
126.98,134.96832
208.61,164.4897
333.61,265.54138
523.6,366.8063
298.6,435.8079
508.6,531.3894
112.98,110.66735
178.6,217.40123
278.6,243.49937
285.6,265.42368
108.6,263.41318
96.99,60.64774
594.61,282.54504
168.61,170.27084
198.6,246.83844
140.6,201.4158
558.6,504.0315
213.6,202.19218
118.6,245.95238
178.6,165.10063
192.6,219.43938
88.6,198.4781
348.6,362.89053
148.6,167.86069
148.6,192.62163
440.12,187.86615
238.6,227.09428
308.6,218.80313
338.59,202.05946
328.6,209.30904
202.6,219.75002
298.6,249.5698
193.6,205.13661
548.6,383.84335
218.6,171.84552
696.99,209.02074
118.6,235.76303
453.6,453.52274
123.61,219.97795
388.6,234.0308
168.61,227.53493
178.6,208.1839
161.6,229.5764
338.61,410.50864
118.6,218.75317
63.6,189.08138
378.6,424.8202
448.6,460.16785
308.6,380.66275
268.6,229.89838
798.6,418.74982
278.6,226.20761
243.98,151.99478
298.6,277.5159
248.6,295.58224
173.6,175.43085
277.6,276.20297
140.6,199.74562
198.6,295.2593
248.6,214.79189
478.6,336.76724
160.6,217.23012
378.6,416.5477
198.6,223.57109
103.6,233.1014
218.6,220.76552
42.98,104.30386
148.6,210.46643
187.6,180.90211
318.6,471.47418
108.6,169.17654
358.6,217.19496
308.6,223.66573
218.6,298.78586
202.6,226.93848
428.6,355.93112
138.6,193.85442
168.61,192.47455
151.6,265.06357
318.6,261.15475
168.61,239.29723
408.6,538.1239
128.6,291.36484
508.6,521.5897
248.6,260.06638
223.99,182.71747
179.6,185.38423
189.6,213.61145
248.6,253.75677
168.61,200.5737
218.6,255.26999
195.61,209.45935
508.6,253.09189
268.6,366.7928
396.6,376.69403
42.98,77.06026
308.6,377.1833
138.6,228.9685
102.99,134.68239
88.6,179.63423
248.6,292.17584
138.6,221.34387
208.61,272.85522
308.6,347.79208
148.6,211.97336
178.6,215.54027
278.6,408.24982
116.98,103.48293
238.6,254.1685
308.6,379.8266
418.6,328.69434
118.6,144.83594
58.99,85.49767
363.61,292.78058
140.6,254.99992
98.6,205.22307
81.98,77.83458
178.6,164.74292
408.6,224.71777
518.6,510.01337
188.6,242.57442
192.6,219.43938
198.6,217.0531
983.61,231.54262
328.6,245.0461
243.6,202.61028
178.6,252.5205
358.6,423.38376
218.6,210.57094
151.6,245.30244
113.6,186.5479
543.6,515.8308
278.6,220.55212
598.61,620.30164
188.6,142.61232
398.6,466.47156
153.6,205.06247
98.6,200.36852
188.6,249.59258
128.6,161.65254
259.6,254.75403
128.6,197.4393
293.61,254.78789
598.61,602.91437
498.6,534.18365
138.6,235.02826
278.6,435.6383
268.6,220.77522
433.6,463.74136
202.6,311.14362
143.99,160.82057
198.6,190.2794
296.61,314.7167
268.6,206.83023
248.6,162.88457
568.6,599.98663
208.61,175.33162
363.61,366.8063
188.6,197.29388
140.6,195.92944
202.6,283.84915
508.6,547.8185
228.6,187.73483
323.61,408.21548
298.6,156.59644
218.6,177.92638
284.61,210.1966
288.6,157.12524
183.6,137.5308
278.6,275.74118
308.6,271.8397
318.6,234.99959
168.61,181.49028
191.6,194.23079
96.99,134.7932
143.6,253.5514
308.6,264.05026
188.6,276.2169
378.6,243.04845
168.61,234.4344
89.98,114.62135
289.6,203.3233
363.61,385.17416
483.6,476.73163
160.6,206.94043
508.6,241.66571
172.6,233.74037
298.6,247.54355
68.98,158.45021
848.6,284.26154
138.6,201.75204
102.6,233.16501
198.6,238.7651
128.59,249.14755
378.6,407.6631
208.61,231.28488
142.6,254.29826
298.6,231.2455
358.6,234.75072
141.6,207.04462
353.6,263.9624
244.6,223.06169
178.6,226.57939
298.59,235.85663
308.6,225.8324
228.6,198.10335
202.6,279.56723
215.6,291.16028
408.6,420.97638
183.6,110.49224
202.6,348.93
558.6,428.27585
328.6,236.15126
68.6,178.90189
348.6,350.06952
448.6,455.48706
208.61,240.25002
248.6,267.5038
398.6,417.2532
359.35,190.72742
308.6,407.45093
178.6,226.94911
228.6,167.11205
296.61,363.34274
238.6,278.07028
288.61,226.20828
218.6,267.44025
172.6,211.66608
98.6,165.14212
168.61,211.48795
248.6,261.52985
288.6,215.7241
428.6,425.76605
308.6,200.59749
508.6,500.03232
154.35,223.31978
91.98,72.2519
188.6,186.86215
513.6,452.85593
528.6,273.24823
248.6,190.37685
538.6,460.14825
318.6,274.9836
299.6,202.62738
81.98,93.8998
238.6,251.3472
53.99,59.804756
68.6,132.3426
244.6,234.05173
272.6,242.34642
328.6,242.89995
308.6,416.74847
273.6,246.13748
172.6,229.8675
408.6,328.91193
278.6,220.3983
172.6,214.19481
378.6,375.5901
151.6,190.81891
151.6,171.85611
98.6,156.59644
468.61,242.61409
278.6,193.85672
213.6,244.9749
198.6,194.53021
308.6,409.4628
428.6,412.02246
238.61,192.42784
198.6,331.62042
178.6,247.4594
168.61,224.20697
98.6,210.05298
228.6,212.33258
328.6,276.02258
174.72,128.70523
258.6,200.98306
348.6,378.5219
408.6,229.11266
258.6,247.26599
333.61,408.76898
128.6,242.78401
179.6,163.85188
183.6,150.90457
145.6,189.27013
103.6,221.41655
168.61,217.85886
298.6,206.97083
348.6,320.58563
298.6,403.93448
116.98,104.71958
138.6,237.70152
288.6,177.81734
118.6,194.27852
191.6,233.88437
148.6,216.43456
368.61,247.05914
178.6,164.92014
198.6,188.08578
88.6,164.25807
162.6,231.87852
151.6,219.03972
151.6,219.88988
208.61,175.8077
263.6,192.3608
318.6,240.8239
188.6,207.52075
